rowIndex,barcode,excelOrder,coneId,issueStatus,latestIssueOrder,latestIssueArticleId,issueTxnId,action,reason,needsConeClose,needsReturnTxn,returnTxnId
226,69b943a8b9f0c244de557221,ORD-000025,69b943a8b9f0c244de557233,issued,ORD-000025,69d88ec5edc59d9ec104b7c4,69dca6b8a19ee8d30f4a4d9d,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
227,69b946d8b9f0c244de5576f3,ORD-000025,69b946d8b9f0c244de557718,issued,ORD-000025,69d88ec5edc59d9ec104b7c4,69dca696a19ee8d30f4a4cf7,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
228,69b947ceb9f0c244de557b1d,ORD-000028,69b947ceb9f0c244de557b23,issued,ORD-000028,69ddee12007e05d7e740be19,69de1dba007e05d7e741c3f6,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
229,69b9488cb9f0c244de557d54,ORD-000074,69b9488cb9f0c244de557d56,issued,ORD-000032,69e367404dfe50532a0c07e0,69e37f324dfe50532a0c9443,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
230,69b9488cb9f0c244de557d55,ORD-000074,69b9488cb9f0c244de557d57,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
231,69b9495ab9f0c244de557f29,ORD-000079,69b9495ab9f0c244de557f35,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
232,69ba544d4d47625b519ea019,ORD-000013,69ba544d4d47625b519ea032,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a3ebedc59d9ec1052af5,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
233,69ba54c74d47625b519ea16a,ORD-000013,69ba54c74d47625b519ea182,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a3dfedc59d9ec1052ac0,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
234,69ba54c74d47625b519ea16f,ORD-000018,69ba54c74d47625b519ea187,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69d6adb4edc59d9ec1fde606,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
235,69ba54c74d47625b519ea17f,ORD-000013,69ba54c74d47625b519ea197,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a3faedc59d9ec1052c06,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
236,69ba87affc2b245d4159d6f1,ORD-000013,69ba87affc2b245d4159d709,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
237,69ba87affc2b245d4159d6fd,ORD-000013,69ba87affc2b245d4159d715,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
238,69bbb0450490966d869d5715,ORD-000044,69bbb0450490966d869d5727,issued,ORD-000007,69c25222421268c3c1b2a252,69d33d2697fe9152faa574e9,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
239,69bbb0450490966d869d5718,ORD-000031,69bbb0450490966d869d572a,issued,ORD-000007,69c25222421268c3c1b2a252,69d33cf497fe9152faa572fd,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
240,69bbb06b0490966d869d5827,ORD-000024,69bbb06b0490966d869d5845,issued,ORD-000024,69d883c5edc59d9ec1045ffe,69e156900b3c5500e1fb3613,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
241,69bbb06b0490966d869d5828,ORD-000074,69bbb06b0490966d869d5846,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
242,69bbb6c20490966d869d61fe,ORD-000015,69bbb6c20490966d869d621a,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
243,69bbb6c20490966d869d6201,ORD-000070,69bbb6c20490966d869d621d,issued,ORD-000024,69d883c5edc59d9ec1046004,69de0526007e05d7e7414b13,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
244,69bbb6c20490966d869d6203,ORD-000024,69bbb6c20490966d869d621f,issued,ORD-000024,69d883c5edc59d9ec1046004,69de05c2007e05d7e7415671,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
245,69bbb6c20490966d869d6205,ORD-000029,69bbb6c20490966d869d6221,issued,ORD-000029,69df238300ca64e3cf52557b,69df7ec600ca64e3cf53b780,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
246,69bbb6c20490966d869d6209,ORD-000024,69bbb6c20490966d869d6225,issued,ORD-000024,69d883c5edc59d9ec1046004,69dfafb600ca64e3cf54684c,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
247,69bbb6c20490966d869d620a,ORD-000070,69bbb6c20490966d869d6226,issued,ORD-000024,69d883c5edc59d9ec1046004,69de05ce007e05d7e74156e9,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
248,69bbb6c20490966d869d6216,ORD-000046,69bbb6c20490966d869d6232,issued,ORD-000024,69d883c5edc59d9ec1046004,69de051d007e05d7e7414ad9,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
249,69bce214d795f08eb499d9bf,ORD-000041,69bce214d795f08eb499d9d7,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
250,69bcf185500e0993b26cc71f,ORD-000021,69bcf185500e0993b26cc747,issued,ORD-000021,69d0e47e97fe9152fa9fb768,69d7a6baedc59d9ec102f89e,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
251,69bcf185500e0993b26cc724,ORD-000085,69bcf185500e0993b26cc74c,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
252,69bcf185500e0993b26cc72a,ORD-000005,69bcf185500e0993b26cc752,issued,ORD-000005,69bcd826d795f08eb499bf31,69cb6169ff9f99209b655893,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
253,69bd3ac022f72a9b530ce922,ORD-000056,69bd3ac022f72a9b530ce948,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
254,69bd4eff22f72a9b530d4b07,ORD-000087,69bd4eff22f72a9b530d4b17,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
255,69bd4eff22f72a9b530d4b08,ORD-000087,69bd4eff22f72a9b530d4b18,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
256,69bd52e622f72a9b530d580e,ORD-000024,69bd52e622f72a9b530d5836,issued,ORD-000024,69d883c5edc59d9ec1045fea,69dcb9bca19ee8d30f4aae50,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
257,69be25b422f72a9b530dbefd,ORD-000013,69be25b422f72a9b530dbf25,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a2fdedc59d9ec1052390,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
258,69be25b422f72a9b530dbf19,ORD-000013,69be25b422f72a9b530dbf41,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a2f1edc59d9ec1052359,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
259,69be25c922f72a9b530dc045,ORD-000013,69be25c922f72a9b530dc06d,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a30aedc59d9ec10523e2,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
260,69be25c922f72a9b530dc054,ORD-000013,69be25c922f72a9b530dc07c,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a2f8edc59d9ec1052372,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
261,69be25c922f72a9b530dc068,ORD-000013,69be25c922f72a9b530dc090,issued,ORD-000013,69ca497e0ab7021c82e521f1,69de5f7600ca64e3cf5140eb,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
262,69be25c922f72a9b530dc06a,ORD-000013,69be25c922f72a9b530dc092,issued,ORD-000013,69ca497e0ab7021c82e521f1,69de5f8c00ca64e3cf514110,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
263,69be84b5beea45a970c28bdf,ORD-000023,69be84b5beea45a970c28c05,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69e1bbba0b3c5500e1fdfb20,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
264,69be84b5beea45a970c28be2,ORD-000023,69be84b5beea45a970c28c08,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69e0773700ca64e3cf5929e0,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
265,69be84b5beea45a970c28be4,ORD-000022,69be84b5beea45a970c28c0a,issued,ORD-000022,69d4acca2614366a5d8b8ad2,69d4d881b89662732f7f0b94,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
266,69be84b5beea45a970c28be5,ORD-000023,69be84b5beea45a970c28c0b,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69e1bbf70b3c5500e1fdfdcf,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
267,69be84b5beea45a970c28bf6,ORD-000023,69be84b5beea45a970c28c1c,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69d78d95edc59d9ec10289e1,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
268,69be84b5beea45a970c28bfa,ORD-000023,69be84b5beea45a970c28c20,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69e0772600ca64e3cf5929b3,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
269,69be84b5beea45a970c28bff,ORD-000023,69be84b5beea45a970c28c25,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69ddabca007e05d7e73eba73,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
270,69be878fbeea45a970c29ed1,ORD-000047,69be878fbeea45a970c29eed,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
271,69be878fbeea45a970c29eda,ORD-000023,69be878fbeea45a970c29ef6,issued,ORD-000023,69d7513eedc59d9ec1012dfa,69ddabbe007e05d7e73eba58,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
272,69be878fbeea45a970c29edf,ORD-000069,69be878fbeea45a970c29efb,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
273,69be878fbeea45a970c29ee2,ORD-000069,69be878fbeea45a970c29efe,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
274,69be878fbeea45a970c29ee5,ORD-000069,69be878fbeea45a970c29f01,issued,ORD-000024,69d883c5edc59d9ec1045ffb,69d8976fedc59d9ec1050281,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
275,69bf878ebeea45a970c39be3,ORD-000032,69bf878ebeea45a970c39bee,issued,ORD-000032,69e367404dfe50532a0c07e1,69e36c494dfe50532a0c2558,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
276,69bfa97abeea45a970c3e6b1,ORD-000024,69bfa97abeea45a970c3e6ba,issued,ORD-000024,69d883c5edc59d9ec1045fed,69dde8cf007e05d7e740a04a,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
277,69bfa9a4beea45a970c3e71d,ORD-000080,69bfa9a4beea45a970c3e729,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
278,69bfa9a4beea45a970c3e71e,ORD-000068,69bfa9a4beea45a970c3e72a,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
279,69bfa9a4beea45a970c3e71f,ORD-000082,69bfa9a4beea45a970c3e72b,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
280,69bfa9a4beea45a970c3e720,ORD-000068,69bfa9a4beea45a970c3e72c,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
281,69bfa9a4beea45a970c3e723,ORD-000069,69bfa9a4beea45a970c3e72f,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
282,69bfa9a4beea45a970c3e726,ORD-000084,69bfa9a4beea45a970c3e732,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
283,69bfaa8abeea45a970c3e822,ORD-000045,69bfaa8abeea45a970c3e82a,issued,ORD-000038,69eb183d86f7ddd153e58ab7,69ec890c86f7ddd153f1c12f,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
284,69bfb2aebeea45a970c3f06a,ORD-000073,69bfb2aebeea45a970c3f06f,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
285,69bfb2aebeea45a970c3f06b,ORD-000082,69bfb2aebeea45a970c3f070,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
286,69bfb2aebeea45a970c3f06d,ORD-000069,69bfb2aebeea45a970c3f072,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
287,69bfb2aebeea45a970c3f06e,ORD-000080,69bfb2aebeea45a970c3f073,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
288,69c0c3bfbeea45a970c4192a,ORD-000083,69c0c3bfbeea45a970c41936,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
289,69c0c3bfbeea45a970c4192c,ORD-000029,69c0c3bfbeea45a970c41938,issued,ORD-000029,69de2b3d007e05d7e741f3ed,69de35da00ca64e3cf50d8fc,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
290,69c0c3bfbeea45a970c4192d,ORD-000080,69c0c3bfbeea45a970c41939,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
291,69c0e4c7beea45a970c46043,ORD-000080,69c0e4c7beea45a970c4605a,issued,ORD-000030,69e08b3900ca64e3cf596a05,69e1d6fbcb6ce8081f0db9f4,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
292,69c0e4c7beea45a970c46046,ORD-000013,69c0e4c7beea45a970c4605d,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a3aaedc59d9ec105299c,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
293,69c0f342beea45a970c473f1,ORD-000022,69c0f342beea45a970c47415,issued,ORD-000022,69d4acca2614366a5d8b8ac9,69da479eb37ea0bc66371499,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
294,69c0fd06beea45a970c48867,ORD-000027,69c0fd06beea45a970c48880,issued,ORD-000027,69dc9fd1a19ee8d30f4a3a7d,69e0a0de00ca64e3cf59ca68,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
295,69c0fd06beea45a970c48868,ORD-000018,69c0fd06beea45a970c48881,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69d4a2172614366a5d8b5bda,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
296,69c0fd06beea45a970c4886e,ORD-000013,69c0fd06beea45a970c48887,issued,ORD-000013,69ca497e0ab7021c82e521ef,69d88d0aedc59d9ec104b36f,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
297,69c0fd06beea45a970c48873,ORD-000015,69c0fd06beea45a970c4888c,issued,ORD-000015,69cb8d9bff9f99209b66213a,69d60eddb89662732f82b14b,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
298,69c0fd06beea45a970c48875,ORD-000013,69c0fd06beea45a970c4888e,issued,ORD-000013,69ca497e0ab7021c82e521f1,69d8a469edc59d9ec10532aa,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
299,69c0fe06beea45a970c48b3a,ORD-000088,69c0fe06beea45a970c48b4c,issued,ORD-000030,69e08b3900ca64e3cf596a03,69e85928795e8688eebce91c,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
300,69c11e04beea45a970c4f34e,ORD-000079,69c11e04beea45a970c4f370,issued,ORD-000035,69e869ee795e8688eebdc9c8,69e9e18c59aa9fc88a56db37,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
301,69c12545beea45a970c5170a,ORD-000020,69c12545beea45a970c5171a,issued,ORD-000020,69d0e1eb97fe9152fa9fab81,69d3482c97fe9152faa59828,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
302,69c145c7beea45a970c5bfaf,ORD-000075,69c145c7beea45a970c5bfd1,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
303,69c20aadbeea45a970c61fed,ORD-000018,69c20aadbeea45a970c62015,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64187cd22f3f9dae19a7,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
304,69c20aadbeea45a970c61fef,ORD-000018,69c20aadbeea45a970c62017,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64307cd22f3f9dae1a0b,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
305,69c20aadbeea45a970c61ff1,ORD-000018,69c20aadbeea45a970c62019,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64467cd22f3f9dae1a24,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
306,69c20aadbeea45a970c61ff2,ORD-000018,69c20aadbeea45a970c6201a,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf641d7cd22f3f9dae19c0,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
307,69c20aadbeea45a970c61ff6,ORD-000018,69c20aadbeea45a970c6201e,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64587cd22f3f9dae1a56,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
308,69c20aadbeea45a970c61ff7,ORD-000018,69c20aadbeea45a970c6201f,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64637cd22f3f9dae1a88,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
309,69c20aadbeea45a970c61ff8,ORD-000018,69c20aadbeea45a970c62020,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64297cd22f3f9dae19f2,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
310,69c20aadbeea45a970c61ffe,ORD-000018,69c20aadbeea45a970c62026,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf63ee7cd22f3f9dae18c2,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
311,69c20aadbeea45a970c61fff,ORD-000018,69c20aadbeea45a970c62027,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64087cd22f3f9dae194f,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
312,69c20aadbeea45a970c62005,ORD-000018,69c20aadbeea45a970c6202d,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf640d7cd22f3f9dae1975,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
313,69c20aadbeea45a970c62007,ORD-000018,69c20aadbeea45a970c6202f,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64027cd22f3f9dae1921,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
314,69c20aadbeea45a970c62008,ORD-000018,69c20aadbeea45a970c62030,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf63fc7cd22f3f9dae1908,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
315,69c20aadbeea45a970c6200b,ORD-000018,69c20aadbeea45a970c62033,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64227cd22f3f9dae19d9,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
316,69c20aadbeea45a970c6200c,ORD-000018,69c20aadbeea45a970c62034,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf645e7cd22f3f9dae1a6f,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
317,69c20aadbeea45a970c6200d,ORD-000018,69c20aadbeea45a970c62035,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf644c7cd22f3f9dae1a3d,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
318,69c20aadbeea45a970c62012,ORD-000018,69c20aadbeea45a970c6203a,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64137cd22f3f9dae198e,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
319,69c20af8beea45a970c6219e,ORD-000029,69c20af8beea45a970c621b6,issued,ORD-000029,69de2b3d007e05d7e741f3ed,69de30d4007e05d7e7420c25,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
320,69c20fa9beea45a970c632a9,ORD-000073,69c20fa9beea45a970c632cb,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
321,69c20fa9beea45a970c632ae,ORD-000022,69c20fa9beea45a970c632d0,issued,ORD-000022,69d4acca2614366a5d8b8ac9,69da453fb37ea0bc66371243,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
322,69c20ff6beea45a970c6350f,ORD-000029,69c20ff6beea45a970c63519,issued,ORD-000029,69de2b3d007e05d7e741f3ed,69de35d300ca64e3cf50d8b8,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
323,69c21013beea45a970c635be,ORD-000025,69c21013beea45a970c635ca,issued,ORD-000025,69d88ec5edc59d9ec104b7c5,69e01cd200ca64e3cf58a5e5,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
324,69c21031beea45a970c63659,ORD-000021,69c21031beea45a970c6365b,issued,ORD-000021,69d0e47e97fe9152fa9fb766,69dd74bf007e05d7e73eb67a,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
325,69c210a4beea45a970c6377a,ORD-000022,69c210a4beea45a970c63781,issued,ORD-000022,69d4acca2614366a5d8b8ac9,69da4526b37ea0bc66371228,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
326,69c212d8beea45a970c63ff8,ORD-000088,69c212d8beea45a970c63fff,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
327,69c21365beea45a970c642d2,ORD-000087,69c21365beea45a970c642d9,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
328,69c229ecbeea45a970c66d1b,ORD-000072,69c229ecbeea45a970c66d43,issued,ORD-000038,69eb183d86f7ddd153e58aba,69eb385486f7ddd153e83b6a,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
329,69c229ecbeea45a970c66d21,ORD-000084,69c229ecbeea45a970c66d49,issued,ORD-000038,69eb183d86f7ddd153e58abb,69eb3c7a86f7ddd153e8900e,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
330,69c229ecbeea45a970c66d28,ORD-000076,69c229ecbeea45a970c66d50,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
331,69c229ecbeea45a970c66d2f,ORD-000015,69c229ecbeea45a970c66d57,issued,ORD-000015,69cb8d9bff9f99209b66213a,69d4cf35b89662732f7ec4f5,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
332,69c229ecbeea45a970c66d33,ORD-000076,69c229ecbeea45a970c66d5b,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
333,69c229ecbeea45a970c66d36,ORD-000018,69c229ecbeea45a970c66d5e,issued,ORD-000018,69cf5bb87cd22f3f9dae0311,69cf64fc7cd22f3f9dae1bea,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
334,69c229ecbeea45a970c66d3d,ORD-000073,69c229ecbeea45a970c66d65,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
335,69c229ecbeea45a970c66d40,ORD-000025,69c229ecbeea45a970c66d68,issued,ORD-000025,69d88ec5edc59d9ec104b7c4,69dca6b0a19ee8d30f4a4d76,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
336,69c26d4a421268c3c1b3a6a1,ORD-000036,69c26d4a421268c3c1b3a6af,issued,ORD-000036,69e88468733c29bce005bed6,69e89a7a733c29bce008bf48,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
337,69c27add421268c3c1b3dbdf,ORD-000088,69c27add421268c3c1b3dbf1,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
338,69c27add421268c3c1b3dbe1,ORD-000088,69c27add421268c3c1b3dbf3,not_issued,,,,skip_not_issued,issueStatus is 'not_issued' (only currently issued cones are empty-returned),false,false,
339,69c27add421268c3c1b3dbe6,ORD-000088,69c27add421268c3c1b3dbf8,issued,ORD-000032,69e367404dfe50532a0c07e1,69e36d0c4dfe50532a0c28b0,would_close_cone_and_create_return_txn,Empty-return cone and create 0 kg yarn_returned for latest issue order+article,true,true,
