inputBarcode,action,reason,coneId,issueTxnId,orderId,orderno,articleId,articleNumber,machineId,yarnCatalogId,yarnName,returnTxnId,returnTxnGroupKey,moaYarnReturnStatusBefore,moaYarnReturnStatusAfter
699956e24583baeaf6e42aa8,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699956e24583baeaf6e42aaf,,,,,,,,,,,,
699956e24583baeaf6e42aaa,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699956e24583baeaf6e42ab1,,,,,,,,,,,,
699956e24583baeaf6e42aac,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699956e24583baeaf6e42ab3,,,,,,,,,,,,
699957aa4583baeaf6e42d65,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699957aa4583baeaf6e42d6e,,,,,,,,,,,,
6999610b4583baeaf6e43c33,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999610b4583baeaf6e43c3d,,,,,,,,,,,,
6999610b4583baeaf6e43c38,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999610b4583baeaf6e43c42,,,,,,,,,,,,
6999618d4583baeaf6e4406d,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e44076,,,,,,,,,,,,
6999618d4583baeaf6e4406e,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e44077,,,,,,,,,,,,
6999618d4583baeaf6e4406f,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e44078,,,,,,,,,,,,
6999618d4583baeaf6e44070,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e44079,,,,,,,,,,,,
6999618d4583baeaf6e44071,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e4407a,,,,,,,,,,,,
6999618d4583baeaf6e44073,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e4407c,,,,,,,,,,,,
6999618d4583baeaf6e44074,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999618d4583baeaf6e4407d,,,,,,,,,,,,
699962394583baeaf6e45792,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699962394583baeaf6e457a8,,,,,,,,,,,,
699962394583baeaf6e45793,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699962394583baeaf6e457a9,,,,,,,,,,,,
699962684583baeaf6e4592b,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699962684583baeaf6e4592f,,,,,,,,,,,,
699964f14583baeaf6e475ad,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699964f14583baeaf6e475bd,,,,,,,,,,,,
699965264583baeaf6e47875,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e4787d,,,,,,,,,,,,
699965264583baeaf6e47876,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e4787e,,,,,,,,,,,,
699965264583baeaf6e47877,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e4787f,,,,,,,,,,,,
699965264583baeaf6e47878,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e47880,,,,,,,,,,,,
699965264583baeaf6e47879,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e47881,,,,,,,,,,,,
699965264583baeaf6e4787a,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e47882,,,,,,,,,,,,
699965264583baeaf6e4787b,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965264583baeaf6e47883,,,,,,,,,,,,
699965914583baeaf6e47b30,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b44,,,,,,,,,,,,
699965914583baeaf6e47b31,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b45,,,,,,,,,,,,
699965914583baeaf6e47b34,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b48,,,,,,,,,,,,
699965914583baeaf6e47b38,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b4c,,,,,,,,,,,,
699965914583baeaf6e47b3e,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b52,,,,,,,,,,,,
699965914583baeaf6e47b40,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b54,,,,,,,,,,,,
699965914583baeaf6e47b41,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699965914583baeaf6e47b55,,,,,,,,,,,,
6999660d4583baeaf6e481eb,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e481fb,,,,,,,,,,,,
6999660d4583baeaf6e481ec,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e481fc,,,,,,,,,,,,
6999660d4583baeaf6e481ee,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e481fe,,,,,,,,,,,,
6999660d4583baeaf6e481ef,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e481ff,,,,,,,,,,,,
6999660d4583baeaf6e481f1,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e48201,,,,,,,,,,,,
6999660d4583baeaf6e481f2,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e48202,,,,,,,,,,,,
6999660d4583baeaf6e481f4,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e48204,,,,,,,,,,,,
6999660d4583baeaf6e481f5,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e48205,,,,,,,,,,,,
6999660d4583baeaf6e481f7,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),6999660d4583baeaf6e48207,,,,,,,,,,,,
699969d74583baeaf6e48a59,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a64,,,,,,,,,,,,
699969d74583baeaf6e48a5a,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a65,,,,,,,,,,,,
699969d74583baeaf6e48a5b,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a66,,,,,,,,,,,,
699969d74583baeaf6e48a5c,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a67,,,,,,,,,,,,
699969d74583baeaf6e48a5e,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a69,,,,,,,,,,,,
699969d74583baeaf6e48a5f,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a6a,,,,,,,,,,,,
699969d74583baeaf6e48a60,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a6b,,,,,,,,,,,,
699969d74583baeaf6e48a61,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699969d74583baeaf6e48a6c,,,,,,,,,,,,
69996a0a4583baeaf6e48bc6,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996a0a4583baeaf6e48bcf,,,,,,,,,,,,
69996a0a4583baeaf6e48bc8,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996a0a4583baeaf6e48bd1,,,,,,,,,,,,
69996a0a4583baeaf6e48bcb,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996a0a4583baeaf6e48bd4,,,,,,,,,,,,
69996a8a4583baeaf6e49030,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996a8a4583baeaf6e49031,,,,,,,,,,,,
69996ab74583baeaf6e49179,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996ab74583baeaf6e49184,,,,,,,,,,,,
69996ab74583baeaf6e4917f,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996ab74583baeaf6e4918a,,,,,,,,,,,,
69996b7d4583baeaf6e499f6,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996b7d4583baeaf6e499f9,,,,,,,,,,,,
69996b7d4583baeaf6e499f8,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),69996b7d4583baeaf6e499fb,,,,,,,,,,,,
699a83e24583baeaf6e4e315,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a83e24583baeaf6e4e31b,,,,,,,,,,,,
699a83e24583baeaf6e4e316,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a83e24583baeaf6e4e31c,,,,,,,,,,,,
699a83e24583baeaf6e4e317,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a83e24583baeaf6e4e31d,,,,,,,,,,,,
699a83e24583baeaf6e4e318,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a83e24583baeaf6e4e31e,,,,,,,,,,,,
699a83e24583baeaf6e4e31a,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a83e24583baeaf6e4e320,,,,,,,,,,,,
699a84a24583baeaf6e4eb93,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a84a24583baeaf6e4eb99,,,,,,,,,,,,
699a8dce4583baeaf6e51d9e,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a8dce4583baeaf6e51da0,,,,,,,,,,,,
699a928a4583baeaf6e53424,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a928a4583baeaf6e5342c,,,,,,,,,,,,
699a929b4583baeaf6e53581,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a929b4583baeaf6e53582,,,,,,,,,,,,
699a93664583baeaf6e53b59,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a93664583baeaf6e53b5f,,,,,,,,,,,,
699a93664583baeaf6e53b5a,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a93664583baeaf6e53b60,,,,,,,,,,,,
699a93664583baeaf6e53b5b,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a93664583baeaf6e53b61,,,,,,,,,,,,
699a93664583baeaf6e53b5c,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a93664583baeaf6e53b62,,,,,,,,,,,,
699a939b4583baeaf6e53f73,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a939b4583baeaf6e53f7b,,,,,,,,,,,,
699a9c274583baeaf6e55d80,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9c274583baeaf6e55d86,,,,,,,,,,,,
699a9c274583baeaf6e55d81,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9c274583baeaf6e55d87,,,,,,,,,,,,
699a9f264583baeaf6e5688d,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568b4,,,,,,,,,,,,
699a9f264583baeaf6e56890,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568b7,,,,,,,,,,,,
699a9f264583baeaf6e56892,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568b9,,,,,,,,,,,,
699a9f264583baeaf6e56893,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568ba,,,,,,,,,,,,
699a9f264583baeaf6e56894,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568bb,,,,,,,,,,,,
699a9f264583baeaf6e56895,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568bc,,,,,,,,,,,,
699a9f264583baeaf6e56897,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568be,,,,,,,,,,,,
699a9f264583baeaf6e5689a,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568c1,,,,,,,,,,,,
699a9f264583baeaf6e5689b,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568c2,,,,,,,,,,,,
699a9f264583baeaf6e5689e,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568c5,,,,,,,,,,,,
699a9f264583baeaf6e5689f,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568c6,,,,,,,,,,,,
699a9f264583baeaf6e568a0,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568c7,,,,,,,,,,,,
699a9f264583baeaf6e568a1,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568c8,,,,,,,,,,,,
699a9f264583baeaf6e568a4,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568cb,,,,,,,,,,,,
699a9f264583baeaf6e568a5,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568cc,,,,,,,,,,,,
699a9f264583baeaf6e568a6,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568cd,,,,,,,,,,,,
699a9f264583baeaf6e568a7,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568ce,,,,,,,,,,,,
699a9f264583baeaf6e568a8,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568cf,,,,,,,,,,,,
699a9f264583baeaf6e568a9,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568d0,,,,,,,,,,,,
699a9f264583baeaf6e568aa,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568d1,,,,,,,,,,,,
699a9f264583baeaf6e568ae,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568d5,,,,,,,,,,,,
699a9f264583baeaf6e568af,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699a9f264583baeaf6e568d6,,,,,,,,,,,,
699aa5454583baeaf6e577b0,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577df,,,,,,,,,,,,
699aa5454583baeaf6e577b1,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e0,,,,,,,,,,,,
699aa5454583baeaf6e577b3,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e2,,,,,,,,,,,,
699aa5454583baeaf6e577b4,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e3,,,,,,,,,,,,
699aa5454583baeaf6e577b5,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e4,,,,,,,,,,,,
699aa5454583baeaf6e577b6,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e5,,,,,,,,,,,,
699aa5454583baeaf6e577b9,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e8,,,,,,,,,,,,
699aa5454583baeaf6e577ba,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577e9,,,,,,,,,,,,
699aa5454583baeaf6e577bd,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577ec,,,,,,,,,,,,
699aa5454583baeaf6e577c1,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f0,,,,,,,,,,,,
699aa5454583baeaf6e577c2,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f1,,,,,,,,,,,,
699aa5454583baeaf6e577c4,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f3,,,,,,,,,,,,
699aa5454583baeaf6e577c5,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f4,,,,,,,,,,,,
699aa5454583baeaf6e577c6,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f5,,,,,,,,,,,,
699aa5454583baeaf6e577c7,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f6,,,,,,,,,,,,
699aa5454583baeaf6e577c9,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577f8,,,,,,,,,,,,
699aa5454583baeaf6e577cb,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577fa,,,,,,,,,,,,
699aa5454583baeaf6e577cc,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577fb,,,,,,,,,,,,
699aa5454583baeaf6e577ce,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577fd,,,,,,,,,,,,
699aa5454583baeaf6e577d0,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e577ff,,,,,,,,,,,,
699aa5454583baeaf6e577d2,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e57801,,,,,,,,,,,,
699aa5454583baeaf6e577d4,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e57803,,,,,,,,,,,,
699aa5454583baeaf6e577d5,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e57804,,,,,,,,,,,,
699aa5454583baeaf6e577d7,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e57806,,,,,,,,,,,,
699aa5454583baeaf6e577d8,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa5454583baeaf6e57807,,,,,,,,,,,,
699aa55d4583baeaf6e579b3,not_issued_skipped,Cone issueStatus is 'used' (expected 'issued'),699aa55d4583baeaf6e57a77,,,,,,,,,,,,
699aa55d4583baeaf6e579be,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57a82,,,,,,,,,69c503960e0b0fee62daf0d4,,,
699aa55d4583baeaf6e579c7,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57a8b,,,,,,,,,69c503a80e0b0fee62daf2d4,,,
699aa55d4583baeaf6e579cd,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57a91,,,,,,,,,69c50de0dc50f8f022d8bf29,,,
699aa55d4583baeaf6e579e6,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57aaa,,,,,,,,,69c77d6da077d3fbb38ee0eb,,,
699aa55d4583baeaf6e579fa,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57abe,,,,,,,,,69c505b20e0b0fee62db056a,,,
699aa55d4583baeaf6e57a00,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57ac4,,,,,,,,,69d48e232614366a5d8ac57e,,,
699aa55d4583baeaf6e57a2e,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa55d4583baeaf6e57af2,,,,,,,,,69d15dc297fe9152faa22bbd,,,
699aa7844583baeaf6e5d34f,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aa7844583baeaf6e5d35b,,,,,,,,,69c50f68dc50f8f022d8dd59,,,
699aaa344583baeaf6e5de9a,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699aaa344583baeaf6e5de9c,,,,,,,,,69c3a500a7819fd050b07484,,,
699bd5294583baeaf6e67a3f,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699bd5294583baeaf6e67a80,,,,,,,,,69df157900ca64e3cf521c15,,,
699bd5294583baeaf6e67a6c,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699bd5294583baeaf6e67aad,,,,,,,,,69d7412eedc59d9ec10025b6,,,
699bd5a74583baeaf6e67c84,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699bd5a74583baeaf6e67c87,,,,,,,,,69cba022ff9f99209b669cbf,,,
699d52114583baeaf6e91842,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699d52114583baeaf6e91843,,,,,,,,,69cbd1deff9f99209b67f927,,,
699d9f7fc926fc0fe856d8f0,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699d9f7fc926fc0fe856d8ff,,,,,,,,,69ce50eaa15c8c3be2e928df,,,
699e966ac926fc0fe857bf39,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699e966ac926fc0fe857bf45,,,,,,,,,69dc6e2fd0bd6cbf13e42ecb,,,
699e98bcc926fc0fe857e075,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699e98bcc926fc0fe857e078,,,,,,,,,69e3e2004dfe50532a127f2e,,,
699e98bcc926fc0fe857e076,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699e98bcc926fc0fe857e079,,,,,,,,,69e3e1d34dfe50532a127b3b,,,
699e98bcc926fc0fe857e077,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699e98bcc926fc0fe857e07a,,,,,,,,,69e3e1c04dfe50532a127752,,,
699e998ec926fc0fe857eb99,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699e998ec926fc0fe857eb9c,,,,,,,,,69d19a2897fe9152faa42999,,,
699e9fb2c926fc0fe85832ba,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),699e9fb2c926fc0fe85832bc,,,,,,,,,69c78df8a077d3fbb38f6015,,,
69a03ef67317942502215352,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a03ef67317942502215353,,,,,,,,,69c6412c14badff1b9e63beb,,,
69a1206a7317942502215f3b,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a1206a7317942502215f43,,,,,,,,,69c78e07a077d3fbb38f6247,,,
69a19634a47ecd5436f6e5de,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19634a47ecd5436f6e5e3,,,,,,,,,69d9d968edc59d9ec10982dc,,,
69a19736a47ecd5436f6e6de,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19736a47ecd5436f6e6e0,,,,,,,,,69cb6a5bff9f99209b65a091,,,
69a19736a47ecd5436f6e6df,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19736a47ecd5436f6e6e1,,,,,,,,,69cb6a3fff9f99209b659ed0,,,
69a19890a47ecd5436f6e8d4,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19890a47ecd5436f6e8de,,,,,,,,,69c782aca077d3fbb38f1d06,,,
69a19890a47ecd5436f6e8d6,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19890a47ecd5436f6e8e0,,,,,,,,,69c782a4a077d3fbb38f1bac,,,
69a198eca47ecd5436f6e951,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a198eca47ecd5436f6e957,,,,,,,,,69d1a3e097fe9152faa4863b,,,
69a19903a47ecd5436f6e97b,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19903a47ecd5436f6e987,,,,,,,,,69d3342b97fe9152faa53ccb,,,
69a19903a47ecd5436f6e97e,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19903a47ecd5436f6e98a,,,,,,,,,69c6136a14badff1b9e476d9,,,
69a19903a47ecd5436f6e97f,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19903a47ecd5436f6e98b,,,,,,,,,69d3343a97fe9152faa53eae,,,
69a19903a47ecd5436f6e982,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19903a47ecd5436f6e98e,,,,,,,,,69c528a714badff1b9e2f0b5,,,
69a19903a47ecd5436f6e986,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19903a47ecd5436f6e992,,,,,,,,,69d88775edc59d9ec104794a,,,
69a19936a47ecd5436f6ea05,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a19936a47ecd5436f6ea0a,,,,,,,,,69c78f5ea077d3fbb38f73a4,,,
69a199d4a47ecd5436f6eb11,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a199d4a47ecd5436f6eb1a,,,,,,,,,69be244922f72a9b530db73d,,,
69a199d4a47ecd5436f6eb14,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a199d4a47ecd5436f6eb1d,,,,,,,,,69c39d83a7819fd050aff54d,,,
69a26dcda47ecd5436f70616,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a26dcda47ecd5436f7061e,,,,,,,,,69c3be97a7819fd050b15257,,,
69a26de6a47ecd5436f7064f,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a26de6a47ecd5436f70664,,,,,,,,,69d0b64197fe9152fa9f052b,,,
69a27362a47ecd5436f70c85,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a27362a47ecd5436f70c9d,,,,,,,,,69cbd16cff9f99209b67ee74,,,
69a284b0a47ecd5436f71792,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a284b0a47ecd5436f717ac,,,,,,,,,69c765d5a077d3fbb38d171e,,,
69a284b0a47ecd5436f71796,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a284b0a47ecd5436f717b0,,,,,,,,,69c3d039a7819fd050b20b9e,,,
69a28842a47ecd5436f72078,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a28842a47ecd5436f72083,,,,,,,,,69eb13f686f7ddd153e52f8f,,,
69a2d1c593145c5b2854e3bb,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a2d1c593145c5b2854e3cf,,,,,,,,,69d78430edc59d9ec1025340,,,
69a3f8b293145c5b28550d81,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a3f8b293145c5b28550d85,,,,,,,,,69cd2035ff9f99209b6bb9c1,,,
69a4021b93145c5b2855186e,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a4021b93145c5b28551875,,,,,,,,,69d5d2d2b89662732f81514d,,,
69a4038093145c5b285518f8,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a4038093145c5b285518fb,,,,,,,,,69cd1fe9ff9f99209b6bb7e1,,,
69a40f2193145c5b285520cf,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a40f2193145c5b285520d3,,,,,,,,,69c77c27a077d3fbb38ecb06,,,
69a40f2193145c5b285520d0,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a40f2193145c5b285520d4,,,,,,,,,69c77c6ba077d3fbb38ece9d,,,
69a4102193145c5b28552185,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a4102193145c5b28552186,,,,,,,,,69c535b314badff1b9e362ce,,,
69a413b493145c5b28552cb1,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a413b493145c5b28552cbe,,,,,,,,,69d4c2652614366a5d8be4f4,,,
69a413b493145c5b28552cb3,already_has_return_txn,Cone already referenced by an existing yarn_returned transaction (idempotent skip),69a413b493145c5b28552cc0,,,,,,,,,69d4c2702614366a5d8be68d,,,
